@relation scores_train-weka.filters.unsupervised.attribute.NumericToNominal-R4

@attribute RF numeric
@attribute AB numeric
@attribute NB numeric
@attribute y {0,1}

@data
0.174897,0.463463,0.144179,0
0.088692,0.439773,0.022533,1
0.083777,0.439071,0.034062,0
0.114468,0.441123,0.048792,0
0.105972,0.441047,0.041643,0
0.147151,0.464144,0.017654,0
0.098678,0.439689,0.025685,1
0.101612,0.439483,0.021842,0
0.08679,0.439597,0.020096,0
0.100353,0.439173,0.019393,0
0.113757,0.441252,0.101587,0
0.094162,0.439669,0.030806,0
0.077391,0.439222,0.014569,0
0.102823,0.441103,0.043851,0
0.111688,0.43986,0.055198,0
0.095209,0.439427,0.020219,0
0.095291,0.440597,0.015399,0
0.085628,0.43956,0.02372,0
0.08908,0.439669,0.017586,1
0.109004,0.440783,0.193434,0
0.100057,0.43993,0.032575,0
0.071499,0.438909,0.007231,0
0.105717,0.442295,0.021056,0
0.160218,0.462808,0.136141,0
0.112829,0.439939,0.064531,0
0.165871,0.463402,0.50777,0
0.110705,0.440867,0.268848,0
0.091539,0.439706,0.028476,0
0.111933,0.441407,0.05018,1
0.098852,0.44002,0.035677,1
0.085756,0.439294,0.021405,0
0.123279,0.442672,0.066458,0
0.101453,0.440857,0.02218,0
0.093388,0.440023,0.164247,0
0.101132,0.439999,0.05654,0
0.093315,0.439694,0.031913,0
0.109252,0.442398,0.03215,0
0.107741,0.439913,0.060244,0
0.121813,0.442087,0.036173,0
0.196103,0.449659,0.959909,0
0.102743,0.441204,0.042124,0
0.114041,0.441194,0.065292,0
0.117467,0.441187,0.072942,1
0.07992,0.439422,0.023886,0
0.107794,0.439886,0.031053,0
0.115576,0.440083,0.119612,0
0.083238,0.439643,0.014719,0
0.229146,0.473165,1,0
0.094175,0.43939,0.022385,0
0.174256,0.46449,0.492263,0
0.099175,0.440325,0.098949,1
0.150272,0.461346,0.8971,0
0.085398,0.440655,0.020178,0
0.145367,0.462375,0.040926,0
0.077541,0.439357,0.014127,0
0.102931,0.440066,0.039879,0
0.096864,0.43965,0.044256,0
0.154404,0.464487,0.07777,0
0.185837,0.450414,0.955001,0
0.120205,0.442383,0.184163,0
0.078256,0.439071,0.011902,0
0.114296,0.442669,0.032785,0
0.08683,0.439313,0.008479,0
0.0805,0.439015,0.008787,0
0.167514,0.452066,0.912847,0
0.119302,0.441157,0.102996,0
0.084638,0.439647,0.032672,0
0.085403,0.439686,0.025504,0
0.112443,0.441133,0.020338,1
0.106281,0.440925,0.024801,0
0.072852,0.439015,0.012681,0
0.109684,0.44002,0.046353,0
0.095164,0.44204,0.011574,0
0.088084,0.439893,0.038283,0
0.105555,0.44002,0.056988,0
0.103065,0.440729,0.032208,0
0.110925,0.441316,0.03896,0
0.10038,0.441117,0.031613,0
0.113863,0.441064,0.020766,0
0.120457,0.439907,0.133997,1
0.111411,0.440958,0.054549,0
0.327591,0.470997,1,0
0.12739,0.44254,0.097425,0
0.112781,0.442426,0.040964,0
0.097509,0.439986,0.039462,1
0.07786,0.439672,0.023154,0
0.111561,0.439927,0.074464,0
0.078221,0.43935,0.014284,0
0.138337,0.46311,0.081194,0
0.092221,0.439533,0.033491,1
0.098333,0.440864,0.024851,0
0.120781,0.441204,0.101775,0
0.102344,0.440566,0.032762,0
0.109158,0.439661,0.04507,0
0.108087,0.440068,0.056616,0
0.114667,0.441165,0.062154,0
0.114269,0.440537,0.025865,0
0.115603,0.441101,0.045885,0
0.101135,0.439986,0.032777,0
0.093079,0.439736,0.021302,0
0.206689,0.46877,0.893759,0
0.212247,0.468963,0.998451,0
0.066955,0.439008,0.003307,0
0.191659,0.464187,0.681074,0
0.092494,0.43993,0.034541,0
0.08421,0.439257,0.014908,0
0.118983,0.44229,0.152809,0
0.107909,0.44002,0.060072,0
0.125607,0.441595,0.067587,1
0.120656,0.441497,0.082932,0
0.108873,0.440958,0.035311,0
0.12013,0.441157,0.082166,0
0.11747,0.442435,0.052054,0
0.111186,0.44058,0.032595,0
0.098806,0.43999,0.053255,0
0.108893,0.441051,0.035715,0
0.094534,0.439893,0.03939,0
0.108892,0.44002,0.064346,0
0.105965,0.440322,0.107847,0
0.113974,0.441111,0.081703,0
0.113562,0.441119,0.032192,0
0.124263,0.441204,0.088583,0
0.106509,0.441712,0.017419,0
0.084128,0.43935,0.018275,0
0.082632,0.439708,0.02489,0
0.094673,0.439856,0.027151,0
0.191825,0.465791,0.821142,0
0.101495,0.439964,0.047242,0
0.082356,0.43935,0.018678,0
0.096879,0.441124,0.01518,0
0.084665,0.439159,0.016851,0
0.105747,0.440015,0.028675,1
0.098865,0.439765,0.109054,0
0.152482,0.462779,0.054281,0
0.100124,0.441025,0.017745,0
0.105648,0.441765,0.010045,0
0.101547,0.441186,0.034325,0
0.082657,0.439231,0.017341,1
0.089661,0.439597,0.014584,0
0.096769,0.440719,0.042302,0
0.176117,0.450513,0.930028,0
0.101222,0.440687,0.052583,0
0.106904,0.440025,0.046595,0
0.09555,0.439887,0.033517,0
0.101451,0.440991,0.03707,0
0.081991,0.439159,0.013214,0
0.10399,0.440992,0.018528,0
0.124609,0.442087,0.034383,0
0.23492,0.470465,0.999894,0
0.234437,0.470014,0.998139,0
0.169546,0.462972,0.064024,0
0.09988,0.439949,0.037047,0
0.077776,0.439455,0.008404,0
0.104027,0.43966,0.050099,0
0.113941,0.440089,0.050554,0
0.115723,0.441796,0.024433,0
0.10196,0.43985,0.039438,0
0.159733,0.463355,0.190702,0
0.108382,0.44069,0.097913,0
0.094367,0.439768,0.036387,0
0.078756,0.439587,0.016158,0
0.104213,0.44002,0.059986,0
0.114001,0.442422,0.046122,0
0.07009,0.439132,0.011576,0
0.11721,0.440903,0.053943,0
0.117027,0.441373,0.057775,0
0.117989,0.441311,0.066046,0
0.105975,0.439833,0.031235,0
0.09009,0.440758,0.008209,0
0.117208,0.44002,0.065682,0
0.07425,0.439071,0.010602,0
0.104505,0.441503,0.063965,0
0.070451,0.438925,0.011581,0
0.07464,0.439029,0.009838,0
0.079638,0.439515,0.018516,0
0.111543,0.440003,0.061483,1
0.124102,0.440942,0.082286,0
0.138821,0.463245,0.041835,0
0.158499,0.464511,0.230193,0
0.067599,0.439015,0.007969,0
0.103001,0.439986,0.042572,0
0.107551,0.441011,0.040241,1
0.106906,0.44176,0.04788,0
0.072535,0.438981,0.00994,1
0.192265,0.450646,0.927489,1
0.111961,0.440705,0.162612,0
0.067659,0.438958,0.011661,0
0.097081,0.440516,0.042714,0
0.087876,0.439135,0.0193,0
0.126718,0.442691,0.090515,0
0.112024,0.442409,0.112242,0
0.121607,0.441157,0.030446,0
0.110356,0.440025,0.056079,0
0.08921,0.440984,0.020734,0
0.105185,0.441107,0.029943,0
0.072057,0.439024,0.011723,0
0.130263,0.442784,0.073048,0
0.142841,0.463045,0.084001,0
0.11751,0.440099,0.130116,0
0.115921,0.441476,0.05146,0
0.105921,0.44002,0.069955,0
0.079539,0.439606,0.009156,0
0.16438,0.463,0.255161,0
0.154284,0.46435,0.08036,1
0.109008,0.441021,0.053917,0
0.087912,0.439173,0.01617,0
0.111076,0.440888,0.517585,1
0.092309,0.439661,0.03869,0
0.071341,0.438853,0.010188,0
0.081614,0.439645,0.017837,0
0.110203,0.440025,0.058171,0
0.109587,0.440025,0.048311,0
0.100817,0.440452,0.021734,0
0.094279,0.439866,0.033927,0
0.106748,0.441131,0.038723,0
0.116758,0.440624,0.036059,0
0.096532,0.440919,0.065133,0
0.095684,0.439803,0.031963,0
0.174104,0.463435,0.24604,0
0.147756,0.462866,0.132812,0
0.069394,0.439015,0.00824,0
0.116229,0.442418,0.058622,0
0.091234,0.44115,0.018835,1
0.096367,0.439933,0.032785,0
0.117904,0.442473,0.072738,0
0.125384,0.439604,0.126511,0
0.106921,0.441493,0.035687,0
0.095565,0.439943,0.033474,0
0.102489,0.44005,0.03431,0
0.0923,0.439616,0.023898,0
0.110039,0.440092,0.052912,1
0.107408,0.441328,0.060615,0
0.085138,0.439577,0.016435,0
0.237676,0.463493,1,0
0.102691,0.44083,0.039242,1
0.079642,0.439558,0.021086,0
0.111676,0.44117,0.039924,0
0.103308,0.439958,0.052144,0
0.098005,0.440415,0.017181,0
0.079197,0.439643,0.016112,0
0.185931,0.463975,0.650619,0
0.080501,0.439462,0.014513,0
0.075716,0.439438,0.018388,0
0.077662,0.439837,0.013516,0
0.086991,0.441064,0.019856,0
0.116654,0.441463,0.075433,1
0.100705,0.439871,0.030396,1
0.073819,0.438981,0.007328,0
0.080727,0.439756,0.016596,0
0.089547,0.441145,0.022373,0
0.086832,0.4399,0.015371,0
0.098751,0.440559,0.049091,0
0.083679,0.439278,0.016893,0
0.148007,0.463141,0.207041,0
0.093684,0.440572,0.031936,0
0.120371,0.440906,0.112739,1
0.091565,0.439508,0.021051,0
0.119776,0.441075,0.074122,1
0.082736,0.439231,0.018322,1
0.086264,0.439371,0.011308,0
0.104101,0.439706,0.029854,0
0.108331,0.44002,0.049222,0
0.095806,0.43925,0.012883,0
0.147981,0.464166,0.2291,0
0.075094,0.438981,0.009218,0
0.095408,0.44055,0.016121,0
0.085272,0.439643,0.024035,0
0.086411,0.43914,0.015691,0
0.092339,0.440155,0.099016,0
0.086166,0.439313,0.009532,1
0.089502,0.43984,0.033066,0
0.099268,0.439947,0.035947,0
0.105097,0.440096,0.038648,0
0.113464,0.442314,0.138612,1
0.125149,0.442708,0.070414,0
0.089731,0.439821,0.040161,0
0.149132,0.464463,0.083479,0
0.082238,0.439175,0.01897,0
0.103878,0.441054,0.036974,0
0.096953,0.439877,0.022357,0
0.205612,0.45188,0.942444,0
0.112527,0.440025,0.051332,0
0.155137,0.464327,0.144568,0
0.107936,0.439906,0.051684,0
0.174967,0.464239,0.557359,0
0.086408,0.440365,0.026546,0
0.12222,0.442467,0.073339,0
0.09815,0.44087,0.005206,0
0.088935,0.439334,0.011141,0
0.088495,0.440642,0.129728,0
0.178843,0.46496,0.725309,0
0.093182,0.440533,0.020403,0
0.113413,0.441097,0.050325,1
0.118693,0.441358,0.106777,0
0.098609,0.439866,0.033993,0
0.091237,0.439893,0.026641,0
0.153723,0.463381,0.123074,0
0.093389,0.439694,0.038565,0
0.117637,0.44084,0.078841,0
0.076983,0.439101,0.0068,0
0.141635,0.46362,0.059902,0
0.093807,0.43927,0.010646,0
0.142865,0.463497,0.152872,1
0.14248,0.46329,0.3564,0
0.081985,0.439494,0.008171,0
0.112976,0.441871,0.062018,0
0.081667,0.439524,0.02007,0
0.089172,0.440958,0.017095,0
0.114194,0.439682,0.098283,0
0.11066,0.441249,0.056681,0
0.14875,0.464268,0.067122,0
0.095569,0.440286,0.020277,0
0.092655,0.441048,0.019683,0
0.108937,0.44238,0.074817,0
0.10507,0.440558,0.034581,0
0.101793,0.439446,0.018176,0
0.141462,0.44155,0.123469,1
0.083927,0.439501,0.007047,0
0.175654,0.464534,0.752729,0
0.082782,0.439638,0.024516,0
0.104759,0.441252,0.025626,0
0.104189,0.439993,0.068361,0
0.08966,0.440621,0.012405,0
0.105267,0.441378,0.070031,0
0.095355,0.440015,0.029218,0
0.114537,0.442295,0.051662,0
0.095691,0.439612,0.035216,0
0.089264,0.440592,0.017363,0
0.10922,0.442447,0.034986,0
0.078323,0.439587,0.01664,0
0.099071,0.439866,0.039889,1
0.119673,0.441562,0.041517,0
0.082379,0.439294,0.020173,0
0.109826,0.440711,0.128151,0
0.152593,0.463308,0.150133,0
0.215566,0.468856,0.911658,1
0.103066,0.440792,0.039297,0
0.116951,0.442048,0.026453,0
0.092682,0.440441,0.01588,0
0.184509,0.452124,0.981857,0
0.110417,0.44002,0.049576,0
0.147041,0.463274,0.103339,0
0.081449,0.439071,0.010314,0
0.096946,0.439508,0.020701,0
0.082232,0.437811,0.013195,0
0.094455,0.439293,0.011639,0
0.093161,0.44128,0.034095,0
0.119847,0.441123,0.075059,0
0.102663,0.440885,0.042679,0
0.096472,0.440879,0.047502,1
0.162567,0.46443,0.229414,1
0.121993,0.441085,0.052776,0
0.106151,0.441072,0.049694,0
0.158846,0.464399,0.100314,0
0.102716,0.439986,0.046011,0
0.21334,0.473308,1,0
0.112065,0.439893,0.06315,0
0.101873,0.439719,0.05697,0
0.093135,0.439784,0.02083,0
0.100539,0.439718,0.035056,0
0.094578,0.439693,0.031652,0
0.101257,0.441128,0.023028,0
0.108256,0.441383,0.020462,0
0.095913,0.439191,0.0222,0
0.084253,0.439413,0.019598,0
0.116336,0.442588,0.043696,0
0.102207,0.440919,0.032592,0
0.104841,0.440885,0.042168,0
0.097934,0.440991,0.036254,0
0.094835,0.43981,0.040083,0
0.07919,0.439614,0.014207,0
0.089866,0.439334,0.022631,0
0.104344,0.439969,0.042156,0
0.142088,0.463262,0.068145,1
0.158115,0.448457,0.956612,0
0.097188,0.43993,0.02981,0
0.175141,0.451842,0.802802,1
0.11769,0.441012,0.088656,0
0.167585,0.463395,0.264869,1
0.09572,0.439736,0.028724,1
0.093921,0.439893,0.03229,0
0.214312,0.470209,0.940717,0
0.092038,0.439821,0.01942,0
0.128858,0.442377,0.084846,0
0.11158,0.441556,0.049524,0
0.276545,0.470674,0.997655,0
0.255008,0.474436,0.998395,1
0.107719,0.43993,0.057165,0
0.111396,0.440668,0.080935,0
0.076439,0.439014,0.012484,1
0.103566,0.439642,0.072287,0
0.09399,0.439719,0.033531,0
0.113668,0.441186,0.049562,0
0.108535,0.440025,0.030426,0
0.121846,0.442625,0.076488,0
0.149008,0.464479,0.096961,0
0.245278,0.471604,0.999998,1
0.201447,0.46838,0.865025,0
0.106977,0.440885,0.044418,1
0.103596,0.440535,0.024033,0
0.076133,0.43944,0.011474,0
0.097002,0.441027,0.010973,0
0.20065,0.465757,0.881426,0
0.153498,0.463299,0.054434,0
0.11868,0.439887,0.065906,0
0.158086,0.462752,0.128495,0
0.106069,0.440809,0.079881,0
0.111169,0.440487,0.015104,0
0.120457,0.441259,0.07576,0
0.167268,0.463966,0.596866,1
0.098392,0.439986,0.037242,0
0.097909,0.43981,0.041295,0
0.092957,0.439856,0.03422,0
0.115233,0.440832,0.0262,0
0.081638,0.439614,0.024533,1
0.090592,0.439751,0.046168,0
0.110254,0.439986,0.06241,0
0.084698,0.440434,0.0503,0
0.101798,0.439999,0.0515,0
0.195843,0.450647,0.970381,0
0.11226,0.441373,0.041267,0
0.102843,0.440826,0.264722,0
0.094144,0.440729,0.006865,0
0.09965,0.4414,0.035057,0
0.148709,0.463643,0.135843,0
0.111635,0.441004,0.047629,0
0.114847,0.439827,0.05177,1
0.098207,0.439914,0.037192,0
0.102776,0.440348,0.016685,0
0.108105,0.441131,0.036846,1
0.115288,0.440059,0.070371,0
0.080448,0.439587,0.010757,0
0.111429,0.441084,0.044298,0
0.098043,0.439922,0.047885,0
0.073889,0.439078,0.011935,0
0.113473,0.440343,0.056149,0
0.120835,0.440109,0.104926,0
0.09112,0.4398,0.025087,0
0.118632,0.442532,0.077338,0
0.179154,0.44137,0.928971,0
0.149994,0.464267,0.095462,0
0.136169,0.441068,0.971461,0
0.100496,0.439857,0.041944,0
0.101366,0.441407,0.060938,0
0.082691,0.439524,0.022131,0
0.088658,0.439669,0.016026,0
0.091491,0.43935,0.020521,0
0.116752,0.440122,0.055727,0
0.105026,0.442277,0.044607,0
0.22565,0.473733,0.978316,1
0.147553,0.463825,0.057906,1
0.088891,0.440545,0.047073,0
0.098134,0.439925,0.041764,0
0.073292,0.439834,0.002999,0
0.116081,0.439969,0.092541,0
0.1258,0.441793,0.444443,0
0.082737,0.439597,0.039409,0
0.0839,0.439508,0.014822,0
0.081995,0.439621,0.025295,0
0.101682,0.440797,0.033156,0
0.095555,0.440857,0.019341,0
0.140847,0.44257,0.267763,0
0.116737,0.441186,0.061422,0
0.0988,0.439746,0.029272,0
0.095661,0.439956,0.034055,0
0.111245,0.440779,0.023809,0
0.142238,0.4636,0.025766,0
0.073784,0.438872,0.003451,0
0.106404,0.441328,0.043129,0
0.08646,0.440614,0.008949,0
0.067048,0.436931,0.013415,0
0.155246,0.463342,0.10999,0
0.077607,0.439645,0.020727,0
0.098238,0.441215,0.025501,1
0.121644,0.44122,0.129647,0
0.094481,0.439893,0.036492,0
0.090173,0.439694,0.029846,0
0.156261,0.463308,0.159489,0
0.162257,0.463376,0.055942,0
0.064566,0.438823,0.006019,1
0.103874,0.441129,0.030689,0
0.072403,0.439064,0.005105,0
0.109652,0.441386,0.050282,0
0.080903,0.439393,0.012329,0
0.096279,0.43969,0.026333,0
0.142029,0.463967,0.043209,0
0.122682,0.439983,0.130534,1
0.111793,0.440055,0.024331,1
0.112542,0.440033,0.06411,0
0.088587,0.439706,0.025981,0
0.095732,0.440801,0.018852,0
0.114127,0.440963,0.073504,0
0.098208,0.439986,0.041901,0
0.19548,0.450471,0.962369,0
0.255377,0.469956,0.999976,1
0.135387,0.463478,0.063695,0
0.079327,0.438879,0.007094,0
0.100913,0.43939,0.025642,0
0.072406,0.439468,0.013082,0
0.105163,0.439988,0.04144,0
0.125928,0.442771,0.08595,0
0.100138,0.441093,0.025082,1
0.100092,0.441426,0.029258,1
0.155848,0.464416,0.180775,1
0.184709,0.465045,0.775522,0
0.103963,0.44057,0.029526,1
0.151544,0.464433,0.0778,1
0.099113,0.439949,0.020405,0
0.109774,0.439482,0.033763,0
0.099004,0.439987,0.083587,0
0.109152,0.44002,0.116508,0
0.161457,0.464644,0.253192,0
0.114387,0.440089,0.069177,0
0.101645,0.440334,0.064672,0
0.096074,0.439443,0.021384,0
0.09076,0.440448,0.027033,0
0.082982,0.439643,0.021092,0
0.122447,0.44258,0.110103,0
0.101722,0.439831,0.057136,0
0.103454,0.440956,0.024812,0
0.127502,0.442728,0.153637,0
0.086831,0.439621,0.04297,0
0.15618,0.463385,0.101726,0
0.109086,0.440599,0.044202,0
0.153752,0.464551,0.148392,0
0.094619,0.439959,0.042835,0
0.219392,0.470443,0.972057,0
0.1275,0.442678,0.108778,0
0.127569,0.441677,0.178434,1
0.103968,0.440717,0.09258,1
0.091888,0.440485,0.046742,0
0.102015,0.440824,0.015589,0
0.116772,0.440925,0.04471,0
0.109561,0.441436,0.018081,0
0.149661,0.463252,0.105496,0
0.095907,0.439986,0.033624,0
0.081907,0.439837,0.026541,0
0.080079,0.439194,0.013913,0
0.120584,0.441292,0.094867,0
0.153838,0.463121,0.092896,0
0.082413,0.438939,0.015108,0
0.10705,0.440844,0.043865,1
0.099985,0.440893,0.020915,0
0.078326,0.438982,0.009556,0
0.181967,0.450441,0.923032,1
0.101325,0.439986,0.038163,0
0.094167,0.439684,0.038782,0
0.106234,0.440003,0.052749,0
0.113868,0.439851,0.084264,0
0.146846,0.462859,0.142336,1
0.098373,0.440736,0.04518,0
0.091429,0.43935,0.007386,0
0.10745,0.440859,0.05579,1
0.173507,0.442212,1,0
0.095254,0.439769,0.028244,0
0.155168,0.464417,0.207166,1
0.148609,0.463355,0.116725,1
0.169445,0.46386,0.298096,0
0.098024,0.440801,0.019259,0
0.084946,0.439643,0.023048,0
0.08341,0.439308,0.015149,0
0.101542,0.439483,0.01213,0
0.075095,0.438943,0.01004,0
0.099281,0.439719,0.064685,1
0.094271,0.440495,0.018943,0
0.101225,0.439983,0.035697,0
0.072415,0.439034,0.004208,0
0.084483,0.439977,0.01007,0
0.09784,0.44077,0.022033,0
0.107643,0.441201,0.041512,0
0.107606,0.441143,0.058695,0
0.111265,0.440003,0.032844,0
0.125435,0.442694,0.0629,0
0.113518,0.441186,0.033149,0
0.105457,0.440796,0.052517,0
0.157155,0.464438,0.133544,1
0.107285,0.442287,0.025732,1
0.108592,0.441946,0.096645,0
0.080474,0.440453,0.008063,0
0.103794,0.43985,0.04399,0
0.107349,0.439966,0.063732,0
0.09106,0.439508,0.018111,0
0.112172,0.440965,0.094695,0
0.107444,0.440905,0.066654,0
0.103855,0.439482,0.060888,1
0.124491,0.441324,0.092614,0
0.067913,0.438895,0.00533,0
0.198145,0.468702,0.990389,0
0.110012,0.440933,0.021009,0
0.104744,0.43995,0.054449,0
0.126145,0.442631,0.056868,0
0.076646,0.439357,0.015824,0
0.120511,0.441204,0.094874,0
0.085392,0.439893,0.029856,0
0.096826,0.441603,0.012824,0
0.124069,0.442444,0.145644,1
0.151367,0.464503,0.128014,0
0.083507,0.439613,0.013568,0
0.200851,0.471223,0.999986,1
0.113223,0.440678,0.334819,0
0.09678,0.440804,0.011811,0
0.065839,0.438823,0.008115,0
0.096517,0.440732,0.014024,0
0.111926,0.440059,0.053661,0
0.102092,0.44068,0.214854,0
0.11868,0.442284,0.13873,1
0.083862,0.439524,0.022146,0
0.100703,0.440698,0.53913,1
0.173339,0.463493,0.267068,0
0.075433,0.439438,0.015661,0
0.184348,0.464652,0.467855,0
0.101964,0.440625,0.032638,0
0.083966,0.440602,0.007789,0
0.077108,0.439096,0.006981,0
0.101911,0.440588,0.020552,0
0.074758,0.439515,0.006557,0
0.07613,0.439132,0.011959,0
0.118287,0.441051,0.067599,0
0.159068,0.46461,0.312295,0
0.111868,0.441094,0.07236,0
0.114695,0.442498,0.032411,1
0.103234,0.4414,0.032576,0
0.083677,0.439614,0.023505,0
0.140986,0.462621,0.031202,0
0.095613,0.43982,0.042534,0
0.077863,0.439672,0.018314,0
0.087981,0.439638,0.025973,0
0.070351,0.438992,0.003339,1
0.09413,0.439914,0.02887,0
0.082924,0.439856,0.015124,0
0.112241,0.440466,0.070382,0
0.146669,0.464361,0.064142,1
0.068001,0.438925,0.007154,0
0.115927,0.441228,0.082075,0
0.096541,0.439958,0.038506,0
0.107851,0.440932,0.048231,0
0.072609,0.438978,0.011435,0
0.093965,0.439914,0.03003,0
0.110688,0.437845,0.102396,0
0.111922,0.442258,0.032593,0
0.077334,0.439159,0.013152,0
0.162768,0.464829,0.568653,0
0.119836,0.442535,0.060991,0
0.099477,0.439954,0.034061,0
0.10816,0.440942,0.053291,1
0.107882,0.439813,0.070432,0
0.120687,0.440126,0.102069,0
0.095408,0.439821,0.031159,0
0.115332,0.43986,0.084976,0
0.079369,0.439494,0.013569,0
0.089042,0.439773,0.027271,0
0.098069,0.439934,0.04316,0
0.096378,0.439323,0.022125,0
0.149737,0.463169,0.071551,0
0.085223,0.440049,0.007107,0
0.122435,0.442135,0.030536,0
0.109042,0.439827,0.040658,0
0.081877,0.440397,0.069405,0
0.107092,0.439988,0.063503,1
0.100445,0.440389,0.031358,0
0.086276,0.439923,0.024631,0
0.11045,0.440287,0.071438,0
0.108843,0.43999,0.071158,0
0.112195,0.440859,0.06185,0
0.079081,0.439567,0.016496,1
0.109924,0.440512,0.117685,1
0.10387,0.440588,0.024913,0
0.118218,0.44117,0.060141,1
0.148203,0.462913,0.03656,1
0.095042,0.439653,0.027349,0
0.117158,0.441374,0.079994,0
0.106527,0.440598,0.030716,0
0.171489,0.464528,0.659461,0
0.092352,0.440533,0.021849,0
0.114446,0.4399,0.073414,0
0.171191,0.461194,0.204444,0
0.155504,0.463934,0.73869,0
0.14172,0.463606,0.087275,0
0.08752,0.4396,0.019551,1
0.089977,0.440385,0.014062,0
0.09081,0.439714,0.045959,0
0.112946,0.439653,0.109166,0
0.091159,0.439893,0.035881,0
0.155907,0.463467,0.15303,1
0.07935,0.439155,0.009509,0
0.084314,0.439647,0.020436,0
0.152562,0.46264,0.090252,0
0.119773,0.442456,0.043827,0
0.076457,0.439571,0.009501,0
0.112076,0.439932,0.0402,0
0.102548,0.439969,0.051743,0
0.116335,0.44038,0.091536,0
0.171294,0.449918,0.904995,0
0.099317,0.441223,0.027569,0
0.219902,0.469132,0.99991,1
0.083458,0.439672,0.017079,0
0.129375,0.442513,0.319331,0
0.111112,0.44103,0.033534,0
0.091909,0.439855,0.037858,1
0.162984,0.463898,0.152669,1
0.082598,0.439443,0.032112,0
0.092077,0.44072,0.02191,1
0.092812,0.439694,0.030077,0
0.112249,0.440429,0.025487,0
0.16031,0.464003,0.183214,1
0.105065,0.441513,0.033335,0
0.110229,0.440964,0.049414,0
0.088237,0.439867,0.028761,1
0.113853,0.440066,0.061912,1
0.08522,0.440406,0.012199,0
0.224268,0.47018,0.995156,0
0.089677,0.440612,0.028713,0
0.221103,0.463865,0.851742,0
0.119674,0.442582,0.059398,0
0.145081,0.463395,0.102457,0
0.078824,0.439227,0.00803,0
0.157419,0.461384,0.476909,0
0.111065,0.439986,0.046405,1
0.105755,0.440584,0.043724,0
0.111601,0.440025,0.067347,0
0.097767,0.440125,0.017302,0
0.092231,0.439803,0.03605,0
0.084778,0.439389,0.01708,0
0.084931,0.439591,0.023185,0
0.088975,0.441,0.016656,0
0.166417,0.463533,0.498121,0
0.090851,0.439751,0.033816,0
0.09083,0.441008,0.038935,0
0.096736,0.440684,0.016986,0
0.081137,0.43911,0.007391,0
0.099125,0.44072,0.016265,0
0.116517,0.441307,0.056835,0
0.097946,0.439927,0.064768,0
0.119014,0.441547,0.087651,0
0.100665,0.440541,0.020653,0
0.129737,0.463204,0.034467,0
0.104266,0.440995,0.01889,0
0.195932,0.472526,0.999997,0
0.07969,0.438916,0.015225,0
0.144264,0.463043,0.066313,1
0.116685,0.442087,0.025012,0
0.143723,0.463056,0.070526,1
0.104819,0.440949,0.020245,0
0.088408,0.44047,0.015609,0
0.113002,0.441373,0.038217,0
0.114106,0.441136,0.07876,0
0.119441,0.441457,0.045744,0
0.155682,0.46322,0.157183,1
0.097233,0.439626,0.023971,0
0.100654,0.440886,0.05247,0
0.076475,0.439468,0.017517,0
0.102797,0.440545,0.021196,0
0.091875,0.439993,0.050693,0
0.159851,0.463303,0.152829,1
0.085651,0.439537,0.019911,0
0.079123,0.439494,0.019649,1
